from,to,weight
4708641856,4707302992,0.2
4708641856,4707476096,0.1
4708642144,4707303136,0.2
4708642144,4707476096,0.1
4708642048,4707302992,0.2
4708642048,4707476096,0.1
4708642336,4707303136,0.2
4708642336,4707476096,0.1
4708642240,4707302992,0.2
4708642240,4707476096,0.1
4708642528,4707303136,0.2
4708642528,4707476096,0.1
4708641568,4707478400,0.2
4708641568,4707492768,0.1
4708641760,4707478544,0.2
4708641760,4707492768,0.1
4708641664,4707478400,0.2
4708641664,4707492768,0.1
4708641952,4707478544,0.2
4708641952,4707492768,0.1
4708641856,4707478400,0.2
4708641856,4707492768,0.1
4708642144,4707478544,0.2
4708642144,4707492768,0.1
4708642048,4707478400,0.2
4708642048,4707492768,0.1
4708642336,4707478544,0.2
4708642336,4707492768,0.1
4708642240,4707478400,0.2
4708642240,4707492768,0.1
4708642528,4707478544,0.2
4708642528,4707492768,0.1
4708641568,4707494064,0.2
4708641568,4707508432,0.1
4708641760,4707494208,0.2
4708641760,4707508432,0.1
4708641664,4707494064,0.2
4708641664,4707508432,0.1
4708641952,4707494208,0.2
4708641952,4707508432,0.1
4708641856,4707494064,0.2
4708641856,4707508432,0.1
4708642144,4707494208,0.2
4708642144,4707508432,0.1
4708642048,4707494064,0.2
4708642048,4707508432,0.1
4708642336,4707494208,0.2
4708642336,4707508432,0.1
4708642240,4707494064,0.2
4708642240,4707508432,0.1
4708642528,4707494208,0.2
4708642528,4707508432,0.1
4708641568,4707509728,0.2
4708641568,4707508720,0.1
4708641760,4707509872,0.2
4708641760,4707508720,0.1
4708641664,4707509728,0.2
4708641664,4707508720,0.1
4708641952,4707509872,0.2
4708641952,4707508720,0.1
4708641856,4707509728,0.2
4708641856,4707508720,0.1
4708642144,4707509872,0.2
4708642144,4707508720,0.1
4708642048,4707509728,0.2
4708642048,4707508720,0.1
4708642336,4707509872,0.2
4708642336,4707508720,0.1
4708642240,4707509728,0.2
4708642240,4707508720,0.1
4708642528,4707509872,0.2
4708642528,4707508720,0.1
4708641568,4707525200,0.2
4708641568,4707525392,0.1
4708641760,4707525536,0.2
4708641760,4707525392,0.1
4708641664,4707525200,0.2
4708641664,4707525392,0.1
4708641952,4707525536,0.2
4708641952,4707525392,0.1
4708641856,4707525200,0.2
4708641856,4707525392,0.1
4708642144,4707525536,0.2
4708642144,4707525392,0.1
4708642048,4707525200,0.2
4708642048,4707525392,0.1
4708642336,4707525536,0.2
4708642336,4707525392,0.1
4708642240,4707525200,0.2
4708642240,4707525392,0.1
4708642528,4707525536,0.2
4708642528,4707525392,0.1
4708641568,4707527696,0.2
4708641568,4707541056,0.1
4708641760,4707541200,0.2
4708641760,4707541056,0.1
4708641664,4707527696,0.2
4708641664,4707541056,0.1
4708641952,4707541200,0.2
4708641952,4707541056,0.1
4708641856,4707527696,0.2
4708641856,4707541056,0.1
4708642144,4707541200,0.2
4708642144,4707541056,0.1
4708642048,4707527696,0.2
4708642048,4707541056,0.1
4708642336,4707541200,0.2
4708642336,4707541056,0.1
4708642240,4707527696,0.2
4708642240,4707541056,0.1
4708642528,4707541200,0.2
4708642528,4707541056,0.1
4708641568,4707544368,0.2
4708641568,4707561824,0.1
4708641760,4707544512,0.2
4708641760,4707561824,0.1
4708641664,4707544368,0.2
4708641664,4707561824,0.1
4708641952,4707544512,0.2
4708641952,4707561824,0.1
4708641856,4707544368,0.2
4708641856,4707561824,0.1
4708642144,4707544512,0.2
4708642144,4707561824,0.1
4708642048,4707544368,0.2
4708642048,4707561824,0.1
4708642336,4707544512,0.2
4708642336,4707561824,0.1
4708642240,4707544368,0.2
4708642240,4707561824,0.1
4708642528,4707544512,0.2
4708642528,4707561824,0.1
4708641568,4707564128,0.2
4708641568,4707586688,0.1
4708641760,4707564272,0.2
4708641760,4707586688,0.1
4708641664,4707564128,0.2
4708641664,4707586688,0.1
4708641952,4707564272,0.2
4708641952,4707586688,0.1
4708641856,4707564128,0.2
4708641856,4707586688,0.1
4708642144,4707564272,0.2
4708642144,4707586688,0.1
4708642048,4707564128,0.2
4708642048,4707586688,0.1
4708642336,4707564272,0.2
4708642336,4707586688,0.1
4708642240,4707564128,0.2
4708642240,4707586688,0.1
4708642528,4707564272,0.2
4708642528,4707586688,0.1
4708641568,4707587984,0.2
4708641568,4707586976,0.1
4708641760,4707588128,0.2
4708641760,4707586976,0.1
4708641664,4707587984,0.2
4708641664,4707586976,0.1
4708641952,4707588128,0.2
4708641952,4707586976,0.1
4708641856,4707587984,0.2
4708641856,4707586976,0.1
4708642144,4707588128,0.2
4708642144,4707586976,0.1
4708642048,4707587984,0.2
4708642048,4707586976,0.1
4708642336,4707588128,0.2
4708642336,4707586976,0.1
4708642240,4707587984,0.2
4708642240,4707586976,0.1
4708642528,4707588128,0.2
4708642528,4707586976,0.1
4708641568,4707603648,0.2
4708641568,4707602640,0.1
4708641760,4707603792,0.2
4708641760,4707602640,0.1
4708641664,4707603648,0.2
4708641664,4707602640,0.1
4708641952,4707603792,0.2
4708641952,4707602640,0.1
4708641856,4707603648,0.2
4708641856,4707602640,0.1
4708642144,4707603792,0.2
4708642144,4707602640,0.1
4708642048,4707603648,0.2
4708642048,4707602640,0.1
4708642336,4707603792,0.2
4708642336,4707602640,0.1
4708642240,4707603648,0.2
4708642240,4707602640,0.1
4708642528,4707603792,0.2
4708642528,4707602640,0.1
4708641568,4672182352,0.25
4708641568,4672181344,0.125
4708641760,4672182496,0.25
4708641760,4672181344,0.125
4708641664,4672182352,0.25
4708641664,4672181344,0.125
4708641952,4672182496,0.25
4708641952,4672181344,0.125
4708641856,4672182352,0.25
4708641856,4672181344,0.125
4708642144,4672182496,0.25
4708642144,4672181344,0.125
4708642048,4672182352,0.25
4708642048,4672181344,0.125
4708642336,4672182496,0.25
4708642336,4672181344,0.125
4708642240,4672182352,0.25
4708642240,4672181344,0.125
4708642528,4672182496,0.25
4708642528,4672181344,0.125
4708641568,4706445008,0.25
4708641568,4706444000,0.125
4708641760,4706445152,0.25
4708641760,4706444000,0.125
4708641664,4706445008,0.25
4708641664,4706444000,0.125
4708641952,4706445152,0.25
4708641952,4706444000,0.125
4708641856,4706445008,0.25
4708641856,4706444000,0.125
4708642144,4706445152,0.25
4708642144,4706444000,0.125
4708642048,4706445008,0.25
4708642048,4706444000,0.125
4708642336,4706445152,0.25
4708642336,4706444000,0.125
4708642240,4706445008,0.25
4708642240,4706444000,0.125
4708642528,4706445152,0.25
4708642528,4706444000,0.125
4708641568,4672254064,0.25
4708641568,4672254256,0.125
4708641760,4672254400,0.25
4708641760,4672254256,0.125
4708641664,4672254064,0.25
4708641664,4672254256,0.125
4708641952,4672254400,0.25
4708641952,4672254256,0.125
4708641856,4672254064,0.25
4708641856,4672254256,0.125
4708642144,4672254400,0.25
4708642144,4672254256,0.125
4708642048,4672254064,0.25
4708642048,4672254256,0.125
4708642336,4672254400,0.25
4708642336,4672254256,0.125
4708642240,4672254064,0.25
4708642240,4672254256,0.125
4708642528,4672254400,0.25
4708642528,4672254256,0.125
4708641568,4706447216,0.25
4708641568,4707218336,0.125
4708641760,4707217472,0.25
4708641760,4707218336,0.125
4708641664,4706447216,0.25
4708641664,4707218336,0.125
4708641952,4707217472,0.25
4708641952,4707218336,0.125
4708641856,4706447216,0.25
4708641856,4707218336,0.125
4708642144,4707217472,0.25
4708642144,4707218336,0.125
4708642048,4706447216,0.25
4708642048,4707218336,0.125
4708642336,4707217472,0.25
4708642336,4707218336,0.125
4708642240,4706447216,0.25
4708642240,4707218336,0.125
4708642528,4707217472,0.25
4708642528,4707218336,0.125
4708641568,4672256464,0.25
4708641568,4672255456,0.125
4708641760,4672256608,0.25
4708641760,4672255456,0.125
4708641664,4672256464,0.25
4708641664,4672255456,0.125
4708641952,4672256608,0.25
4708641952,4672255456,0.125
4708641856,4672256464,0.25
4708641856,4672255456,0.125
4708642144,4672256608,0.25
4708642144,4672255456,0.125
4708642048,4672256464,0.25
4708642048,4672255456,0.125
4708642336,4672256608,0.25
4708642336,4672255456,0.125
4708642240,4672256464,0.25
4708642240,4672255456,0.125
4708642528,4672256608,0.25
4708642528,4672255456,0.125
4708641568,4707219536,0.25
4708641568,4707218528,0.125
4708641760,4707219680,0.25
4708641760,4707218528,0.125
4708641664,4707219536,0.25
4708641664,4707218528,0.125
4708641952,4707219680,0.25
4708641952,4707218528,0.125
4708641856,4707219536,0.25
4708641856,4707218528,0.125
4708642144,4707219680,0.25
4708642144,4707218528,0.125
4708642048,4707219536,0.25
4708642048,4707218528,0.125
4708642336,4707219680,0.25
4708642336,4707218528,0.125
4708642240,4707219536,0.25
4708642240,4707218528,0.125
4708642528,4707219680,0.25
4708642528,4707218528,0.125
4708641568,4672270832,0.25
4708641568,4672271024,0.125
4708641760,4672271168,0.25
4708641760,4672271024,0.125
4708641664,4672270832,0.25
4708641664,4672271024,0.125
4708641952,4672271168,0.25
4708641952,4672271024,0.125
4708641856,4672270832,0.25
4708641856,4672271024,0.125
4708642144,4672271168,0.25
4708642144,4672271024,0.125
4708642048,4672270832,0.25
4708642048,4672271024,0.125
4708642336,4672271168,0.25
4708642336,4672271024,0.125
4708642240,4672270832,0.25
4708642240,4672271024,0.125
4708642528,4672271168,0.25
4708642528,4672271024,0.125
4708641568,4707238000,0.25
4708641568,4707238192,0.125
4708641760,4707238336,0.25
4708641760,4707238192,0.125
4708641664,4707238000,0.25
4708641664,4707238192,0.125
4708641952,4707238336,0.25
4708641952,4707238192,0.125
4708641856,4707238000,0.25
4708641856,4707238192,0.125
4708642144,4707238336,0.25
4708642144,4707238192,0.125
4708642048,4707238000,0.25
4708642048,4707238192,0.125
4708642336,4707238336,0.25
4708642336,4707238192,0.125
4708642240,4707238000,0.25
4708642240,4707238192,0.125
4708642528,4707238336,0.25
4708642528,4707238192,0.125
4708641568,4672273232,0.25
4708641568,4672272224,0.125
4708641760,4672273376,0.25
4708641760,4672272224,0.125
4708641664,4672273232,0.25
4708641664,4672272224,0.125
4708641952,4672273376,0.25
4708641952,4672272224,0.125
4708641856,4672273232,0.25
4708641856,4672272224,0.125
4708642144,4672273376,0.25
4708642144,4672272224,0.125
4708642048,4672273232,0.25
4708642048,4672272224,0.125
4708642336,4672273376,0.25
4708642336,4672272224,0.125
4708642240,4672273232,0.25
4708642240,4672272224,0.125
4708642528,4672273376,0.25
4708642528,4672272224,0.125
4708641568,4707240400,0.25
4708641568,4707239392,0.125
4708641760,4707240544,0.25
4708641760,4707239392,0.125
4708641664,4707240400,0.25
4708641664,4707239392,0.125
4708641952,4707240544,0.25
4708641952,4707239392,0.125
4708641856,4707240400,0.25
4708641856,4707239392,0.125
4708642144,4707240544,0.25
4708642144,4707239392,0.125
4708642048,4707240400,0.25
4708642048,4707239392,0.125
4708642336,4707240544,0.25
4708642336,4707239392,0.125
4708642240,4707240400,0.25
4708642240,4707239392,0.125
4708642528,4707240544,0.25
4708642528,4707239392,0.125
4708641568,4672291888,0.25
4708641568,4672290880,0.125
4708641760,4672292032,0.25
4708641760,4672290880,0.125
4708641664,4672291888,0.25
4708641664,4672290880,0.125
4708641952,4672292032,0.25
4708641952,4672290880,0.125
4708641856,4672291888,0.25
4708641856,4672290880,0.125
4708642144,4672292032,0.25
4708642144,4672290880,0.125
4708642048,4672291888,0.25
4708642048,4672290880,0.125
4708642336,4672292032,0.25
4708642336,4672290880,0.125
4708642240,4672291888,0.25
4708642240,4672290880,0.125
4708642528,4672292032,0.25
4708642528,4672290880,0.125
4708641568,4707258864,0.25
4708641568,4707259056,0.125
4708641760,4707259200,0.25
4708641760,4707259056,0.125
4708641664,4707258864,0.25
4708641664,4707259056,0.125
4708641952,4707259200,0.25
4708641952,4707259056,0.125
4708641856,4707258864,0.25
4708641856,4707259056,0.125
4708642144,4707259200,0.25
4708642144,4707259056,0.125
4708642048,4707258864,0.25
4708642048,4707259056,0.125
4708642336,4707259200,0.25
4708642336,4707259056,0.125
4708642240,4707258864,0.25
4708642240,4707259056,0.125
4708642528,4707259200,0.25
4708642528,4707259056,0.125
4708641568,4672294096,0.25
4708641568,4672311552,0.125
4708641760,4672294240,0.25
4708641760,4672311552,0.125
4708641664,4672294096,0.25
4708641664,4672311552,0.125
4708641952,4672294240,0.25
4708641952,4672311552,0.125
4708641856,4672294096,0.25
4708641856,4672311552,0.125
4708642144,4672294240,0.25
4708642144,4672311552,0.125
4708642048,4672294096,0.25
4708642048,4672311552,0.125
4708642336,4672294240,0.25
4708642336,4672311552,0.125
4708642240,4672294096,0.25
4708642240,4672311552,0.125
4708642528,4672294240,0.25
4708642528,4672311552,0.125
4708641568,4707261264,0.25
4708641568,4707260256,0.125
4708641760,4707261408,0.25
4708641760,4707260256,0.125
4708641664,4707261264,0.25
4708641664,4707260256,0.125
4708641952,4707261408,0.25
4708641952,4707260256,0.125
4708641856,4707261264,0.25
4708641856,4707260256,0.125
4708642144,4707261408,0.25
4708642144,4707260256,0.125
4708642048,4707261264,0.25
4708642048,4707260256,0.125
4708642336,4707261408,0.25
4708642336,4707260256,0.125
4708642240,4707261264,0.25
4708642240,4707260256,0.125
4708642528,4707261408,0.25
4708642528,4707260256,0.125
4708641568,4672312752,0.25
4708641568,4672311744,0.125
4708641760,4672312896,0.25
4708641760,4672311744,0.125
4708641664,4672312752,0.25
4708641664,4672311744,0.125
4708641952,4672312896,0.25
4708641952,4672311744,0.125
4708641856,4672312752,0.25
4708641856,4672311744,0.125
4708642144,4672312896,0.25
4708642144,4672311744,0.125
4708642048,4672312752,0.25
4708642048,4672311744,0.125
4708642336,4672312896,0.25
4708642336,4672311744,0.125
4708642240,4672312752,0.25
4708642240,4672311744,0.125
4708642528,4672312896,0.25
4708642528,4672311744,0.125
4708641568,4707279920,0.25
4708641568,4707278912,0.125
4708641760,4707280064,0.25
4708641760,4707278912,0.125
4708641664,4707279920,0.25
4708641664,4707278912,0.125
4708641952,4707280064,0.25
4708641952,4707278912,0.125
4708641856,4707279920,0.25
4708641856,4707278912,0.125
4708642144,4707280064,0.25
4708642144,4707278912,0.125
4708642048,4707279920,0.25
4708642048,4707278912,0.125
4708642336,4707280064,0.25
4708642336,4707278912,0.125
4708642240,4707279920,0.25
4708642240,4707278912,0.125
4708642528,4707280064,0.25
4708642528,4707278912,0.125
4708641568,4672314960,0.25
4708641568,4672328320,0.125
4708641760,4672315104,0.25
4708641760,4672328320,0.125
4708641664,4672314960,0.25
4708641664,4672328320,0.125
4708641952,4672315104,0.25
4708641952,4672328320,0.125
4708641856,4672314960,0.25
4708641856,4672328320,0.125
4708642144,4672315104,0.25
4708642144,4672328320,0.125
4708642048,4672314960,0.25
4708642048,4672328320,0.125
4708642336,4672315104,0.25
4708642336,4672328320,0.125
4708642240,4672314960,0.25
4708642240,4672328320,0.125
4708642528,4672315104,0.25
4708642528,4672328320,0.125
4708641568,4707282128,0.25
4708641568,4707299584,0.125
4708641760,4707282272,0.25
4708641760,4707299584,0.125
4708641664,4707282128,0.25
4708641664,4707299584,0.125
4708641952,4707282272,0.25
4708641952,4707299584,0.125
4708641856,4707282128,0.25
4708641856,4707299584,0.125
4708642144,4707282272,0.25
4708642144,4707299584,0.125
4708642048,4707282128,0.25
4708642048,4707299584,0.125
4708642336,4707282272,0.25
4708642336,4707299584,0.125
4708642240,4707282128,0.25
4708642240,4707299584,0.125
4708642528,4707282272,0.25
4708642528,4707299584,0.125
4708641568,4672329520,0.25
4708641568,4672328512,0.125
4708641760,4672329664,0.25
4708641760,4672328512,0.125
4708641664,4672329520,0.25
4708641664,4672328512,0.125
4708641952,4672329664,0.25
4708641952,4672328512,0.125
4708641856,4672329520,0.25
4708641856,4672328512,0.125
4708642144,4672329664,0.25
4708642144,4672328512,0.125
4708642048,4672329520,0.25
4708642048,4672328512,0.125
4708642336,4672329664,0.25
4708642336,4672328512,0.125
4708642240,4672329520,0.25
4708642240,4672328512,0.125
4708642528,4672329664,0.25
4708642528,4672328512,0.125
4708641568,4707300784,0.25
4708641568,4707299776,0.125
4708641760,4707300928,0.25
4708641760,4707299776,0.125
4708641664,4707300784,0.25
4708641664,4707299776,0.125
4708641952,4707300928,0.25
4708641952,4707299776,0.125
4708641856,4707300784,0.25
4708641856,4707299776,0.125
4708642144,4707300928,0.25
4708642144,4707299776,0.125
4708642048,4707300784,0.25
4708642048,4707299776,0.125
4708642336,4707300928,0.25
4708642336,4707299776,0.125
4708642240,4707300784,0.25
4708642240,4707299776,0.125
4708642528,4707300928,0.25
4708642528,4707299776,0.125
4708642672,4708657232,0.3
4708642672,4708658096,0.15
4708655216,4708657424,0.3
4708655216,4708658096,0.15
4708642768,4708657232,0.3
4708642768,4708658096,0.15
4708655408,4708657424,0.3
4708655408,4708658096,0.15
4708655312,4708657232,0.3
4708655312,4708658096,0.15
4708655600,4708657424,0.3
4708655600,4708658096,0.15
4708655504,4708657232,0.3
4708655504,4708658096,0.15
4708655792,4708657424,0.3
4708655792,4708658096,0.15
4708655696,4708657232,0.3
4708655696,4708658096,0.15
4708655984,4708657424,0.3
4708655984,4708658096,0.15
4708658096,4708642672,-10.0
4708658096,4708655216,-10.0
4708658096,4708642768,-10.0
4708658096,4708655408,-10.0
4708658096,4708655312,-10.0
4708658096,4708655600,-10.0
4708658096,4708655504,-10.0
4708658096,4708655792,-10.0
4708658096,4708655696,-10.0
4708658096,4708655984,-10.0
4708658096,4708642720,-10.0
4708642672,4708671792,0.3
4708642672,4708672656,0.15
4708655216,4708671984,0.3
4708655216,4708672656,0.15
4708642768,4708671792,0.3
4708642768,4708672656,0.15
4708655408,4708671984,0.3
4708655408,4708672656,0.15
4708655312,4708671792,0.3
4708655312,4708672656,0.15
4708655600,4708671984,0.3
4708655600,4708672656,0.15
4708655504,4708671792,0.3
4708655504,4708672656,0.15
4708655792,4708671984,0.3
4708655792,4708672656,0.15
4708655696,4708671792,0.3
4708655696,4708672656,0.15
4708655984,4708671984,0.3
4708655984,4708672656,0.15
4708672656,4708642672,-10.0
4708672656,4708655216,-10.0
4708672656,4708642768,-10.0
4708672656,4708655408,-10.0
4708672656,4708655312,-10.0
4708672656,4708655600,-10.0
4708672656,4708655504,-10.0
4708672656,4708655792,-10.0
4708672656,4708655696,-10.0
4708672656,4708655984,-10.0
4708672656,4708642720,-10.0
4708642672,4708674000,0.3
4708642672,4708674864,0.15
4708655216,4708674192,0.3
4708655216,4708674864,0.15
4708642768,4708674000,0.3
4708642768,4708674864,0.15
4708655408,4708674192,0.3
4708655408,4708674864,0.15
4708655312,4708674000,0.3
4708655312,4708674864,0.15
4708655600,4708674192,0.3
4708655600,4708674864,0.15
4708655504,4708674000,0.3
4708655504,4708674864,0.15
4708655792,4708674192,0.3
4708655792,4708674864,0.15
4708655696,4708674000,0.3
4708655696,4708674864,0.15
4708655984,4708674192,0.3
4708655984,4708674864,0.15
4708674864,4708642672,-10.0
4708674864,4708655216,-10.0
4708674864,4708642768,-10.0
4708674864,4708655408,-10.0
4708674864,4708655312,-10.0
4708674864,4708655600,-10.0
4708674864,4708655504,-10.0
4708674864,4708655792,-10.0
4708674864,4708655696,-10.0
4708674864,4708655984,-10.0
4708674864,4708642720,-10.0
4708642672,4708688560,0.3
4708642672,4708689424,0.15
4708655216,4708688752,0.3
4708655216,4708689424,0.15
4708642768,4708688560,0.3
4708642768,4708689424,0.15
4708655408,4708688752,0.3
4708655408,4708689424,0.15
4708655312,4708688560,0.3
4708655312,4708689424,0.15
4708655600,4708688752,0.3
4708655600,4708689424,0.15
4708655504,4708688560,0.3
4708655504,4708689424,0.15
4708655792,4708688752,0.3
4708655792,4708689424,0.15
4708655696,4708688560,0.3
4708655696,4708689424,0.15
4708655984,4708688752,0.3
4708655984,4708689424,0.15
4708689424,4708642672,-10.0
4708689424,4708655216,-10.0
4708689424,4708642768,-10.0
4708689424,4708655408,-10.0
4708689424,4708655312,-10.0
4708689424,4708655600,-10.0
4708689424,4708655504,-10.0
4708689424,4708655792,-10.0
4708689424,4708655696,-10.0
4708689424,4708655984,-10.0
4708689424,4708642720,-10.0
4708642672,4708690768,0.3
4708642672,4708691632,0.15
4708655216,4708690960,0.3
4708655216,4708691632,0.15
4708642768,4708690768,0.3
4708642768,4708691632,0.15
4708655408,4708690960,0.3
4708655408,4708691632,0.15
4708655312,4708690768,0.3
4708655312,4708691632,0.15
4708655600,4708690960,0.3
4708655600,4708691632,0.15
4708655504,4708690768,0.3
4708655504,4708691632,0.15
4708655792,4708690960,0.3
4708655792,4708691632,0.15
4708655696,4708690768,0.3
4708655696,4708691632,0.15
4708655984,4708690960,0.3
4708655984,4708691632,0.15
4708691632,4708642672,-10.0
4708691632,4708655216,-10.0
4708691632,4708642768,-10.0
4708691632,4708655408,-10.0
4708691632,4708655312,-10.0
4708691632,4708655600,-10.0
4708691632,4708655504,-10.0
4708691632,4708655792,-10.0
4708691632,4708655696,-10.0
4708691632,4708655984,-10.0
4708691632,4708642720,-10.0
4708642672,4708709424,0.3
4708642672,4708710288,0.15
4708655216,4708709616,0.3
4708655216,4708710288,0.15
4708642768,4708709424,0.3
4708642768,4708710288,0.15
4708655408,4708709616,0.3
4708655408,4708710288,0.15
4708655312,4708709424,0.3
4708655312,4708710288,0.15
4708655600,4708709616,0.3
4708655600,4708710288,0.15
4708655504,4708709424,0.3
4708655504,4708710288,0.15
4708655792,4708709616,0.3
4708655792,4708710288,0.15
4708655696,4708709424,0.3
4708655696,4708710288,0.15
4708655984,4708709616,0.3
4708655984,4708710288,0.15
4708710288,4708642672,-10.0
4708710288,4708655216,-10.0
4708710288,4708642768,-10.0
4708710288,4708655408,-10.0
4708710288,4708655312,-10.0
4708710288,4708655600,-10.0
4708710288,4708655504,-10.0
4708710288,4708655792,-10.0
4708710288,4708655696,-10.0
4708710288,4708655984,-10.0
4708710288,4708642720,-10.0
4708642672,4708711632,0.3
4708642672,4708711680,0.15
4708655216,4708711824,0.3
4708655216,4708711680,0.15
4708642768,4708711632,0.3
4708642768,4708711680,0.15
4708655408,4708711824,0.3
4708655408,4708711680,0.15
4708655312,4708711632,0.3
4708655312,4708711680,0.15
4708655600,4708711824,0.3
4708655600,4708711680,0.15
4708655504,4708711632,0.3
4708655504,4708711680,0.15
4708655792,4708711824,0.3
4708655792,4708711680,0.15
4708655696,4708711632,0.3
4708655696,4708711680,0.15
4708655984,4708711824,0.3
4708655984,4708711680,0.15
4708711680,4708642672,-10.0
4708711680,4708655216,-10.0
4708711680,4708642768,-10.0
4708711680,4708655408,-10.0
4708711680,4708655312,-10.0
4708711680,4708655600,-10.0
4708711680,4708655504,-10.0
4708711680,4708655792,-10.0
4708711680,4708655696,-10.0
4708711680,4708655984,-10.0
4708711680,4708642720,-10.0
4708642672,4708730288,0.3
4708642672,4708731152,0.15
4708655216,4708730480,0.3
4708655216,4708731152,0.15
4708642768,4708730288,0.3
4708642768,4708731152,0.15
4708655408,4708730480,0.3
4708655408,4708731152,0.15
4708655312,4708730288,0.3
4708655312,4708731152,0.15
4708655600,4708730480,0.3
4708655600,4708731152,0.15
4708655504,4708730288,0.3
4708655504,4708731152,0.15
4708655792,4708730480,0.3
4708655792,4708731152,0.15
4708655696,4708730288,0.3
4708655696,4708731152,0.15
4708655984,4708730480,0.3
4708655984,4708731152,0.15
4708731152,4708642672,-10.0
4708731152,4708655216,-10.0
4708731152,4708642768,-10.0
4708731152,4708655408,-10.0
4708731152,4708655312,-10.0
4708731152,4708655600,-10.0
4708731152,4708655504,-10.0
4708731152,4708655792,-10.0
4708731152,4708655696,-10.0
4708731152,4708655984,-10.0
4708731152,4708642720,-10.0
4708642672,4708732496,0.3
4708642672,4708732544,0.15
4708655216,4708732688,0.3
4708655216,4708732544,0.15
4708642768,4708732496,0.3
4708642768,4708732544,0.15
4708655408,4708732688,0.3
4708655408,4708732544,0.15
4708655312,4708732496,0.3
4708655312,4708732544,0.15
4708655600,4708732688,0.3
4708655600,4708732544,0.15
4708655504,4708732496,0.3
4708655504,4708732544,0.15
4708655792,4708732688,0.3
4708655792,4708732544,0.15
4708655696,4708732496,0.3
4708655696,4708732544,0.15
4708655984,4708732688,0.3
4708655984,4708732544,0.15
4708732544,4708642672,-10.0
4708732544,4708655216,-10.0
4708732544,4708642768,-10.0
4708732544,4708655408,-10.0
4708732544,4708655312,-10.0
4708732544,4708655600,-10.0
4708732544,4708655504,-10.0
4708732544,4708655792,-10.0
4708732544,4708655696,-10.0
4708732544,4708655984,-10.0
4708732544,4708642720,-10.0
4708642672,4706443952,0.25
4708642672,4706445824,0.125
4708655216,4706444144,0.25
4708655216,4706445824,0.125
4708642768,4706443952,0.25
4708642768,4706445824,0.125
4708655408,4706444144,0.25
4708655408,4706445824,0.125
4708655312,4706443952,0.25
4708655312,4706445824,0.125
4708655600,4706444144,0.25
4708655600,4706445824,0.125
4708655504,4706443952,0.25
4708655504,4706445824,0.125
4708655792,4706444144,0.25
4708655792,4706445824,0.125
4708655696,4706443952,0.25
4708655696,4706445824,0.125
4708655984,4706444144,0.25
4708655984,4706445824,0.125
4708642672,4706446160,0.25
4708642672,4706446208,0.125
4708655216,4706446352,0.25
4708655216,4706446208,0.125
4708642768,4706446160,0.25
4708642768,4706446208,0.125
4708655408,4706446352,0.25
4708655408,4706446208,0.125
4708655312,4706446160,0.25
4708655312,4706446208,0.125
4708655600,4706446352,0.25
4708655600,4706446208,0.125
4708655504,4706446160,0.25
4708655504,4706446208,0.125
4708655792,4706446352,0.25
4708655792,4706446208,0.125
4708655696,4706446160,0.25
4708655696,4706446208,0.125
4708655984,4706446352,0.25
4708655984,4706446208,0.125
4708642672,4707218480,0.25
4708642672,4707220352,0.125
4708655216,4707218672,0.25
4708655216,4707220352,0.125
4708642768,4707218480,0.25
4708642768,4707220352,0.125
4708655408,4707218672,0.25
4708655408,4707220352,0.125
4708655312,4707218480,0.25
4708655312,4707220352,0.125
4708655600,4707218672,0.25
4708655600,4707220352,0.125
4708655504,4707218480,0.25
4708655504,4707220352,0.125
4708655792,4707218672,0.25
4708655792,4707220352,0.125
4708655696,4707218480,0.25
4708655696,4707220352,0.125
4708655984,4707218672,0.25
4708655984,4707220352,0.125
4708642672,4707220688,0.25
4708642672,4707239008,0.125
4708655216,4707220880,0.25
4708655216,4707239008,0.125
4708642768,4707220688,0.25
4708642768,4707239008,0.125
4708655408,4707220880,0.25
4708655408,4707239008,0.125
4708655312,4707220688,0.25
4708655312,4707239008,0.125
4708655600,4707220880,0.25
4708655600,4707239008,0.125
4708655504,4707220688,0.25
4708655504,4707239008,0.125
4708655792,4707220880,0.25
4708655792,4707239008,0.125
4708655696,4707220688,0.25
4708655696,4707239008,0.125
4708655984,4707220880,0.25
4708655984,4707239008,0.125
4708642672,4707239344,0.25
4708642672,4707241216,0.125
4708655216,4707239536,0.25
4708655216,4707241216,0.125
4708642768,4707239344,0.25
4708642768,4707241216,0.125
4708655408,4707239536,0.25
4708655408,4707241216,0.125
4708655312,4707239344,0.25
4708655312,4707241216,0.125
4708655600,4707239536,0.25
4708655600,4707241216,0.125
4708655504,4707239344,0.25
4708655504,4707241216,0.125
4708655792,4707239536,0.25
4708655792,4707241216,0.125
4708655696,4707239344,0.25
4708655696,4707241216,0.125
4708655984,4707239536,0.25
4708655984,4707241216,0.125
4708642672,4707241552,0.25
4708642672,4707259872,0.125
4708655216,4707241744,0.25
4708655216,4707259872,0.125
4708642768,4707241552,0.25
4708642768,4707259872,0.125
4708655408,4707241744,0.25
4708655408,4707259872,0.125
4708655312,4707241552,0.25
4708655312,4707259872,0.125
4708655600,4707241744,0.25
4708655600,4707259872,0.125
4708655504,4707241552,0.25
4708655504,4707259872,0.125
4708655792,4707241744,0.25
4708655792,4707259872,0.125
4708655696,4707241552,0.25
4708655696,4707259872,0.125
4708655984,4707241744,0.25
4708655984,4707259872,0.125
4708642672,4707260208,0.25
